time,gFx,gFy,gFz
2025-11-18 20:30:51.0360,0.325,-1.116,0.089,1.166
2025-11-18 20:30:51.0370,0.325,-1.116,0.089,1.166
2025-11-18 20:30:51.0380,0.325,-1.116,0.089,1.166
2025-11-18 20:30:51.0460,0.38,-1.114,0.092,1.181
2025-11-18 20:30:51.0580,0.412,-1.112,0.088,1.189
2025-11-18 20:30:51.0660,0.427,-1.109,0.075,1.191
2025-11-18 20:30:51.0760,0.429,-1.096,0.059,1.178
2025-11-18 20:30:51.0860,0.418,-1.076,0.042,1.155
2025-11-18 20:30:51.0960,0.398,-1.051,0.028,1.124
2025-11-18 20:30:51.1080,0.368,-1.029,0.023,1.093
2025-11-18 20:30:51.1360,0.281,-1.005,0.028,1.044
2025-11-18 20:30:51.1370,0.281,-1.005,0.028,1.044
2025-11-18 20:30:51.1370,0.281,-1.005,0.028,1.044
2025-11-18 20:30:51.1460,0.254,-1.017,0.029,1.049
2025-11-18 20:30:51.1570,0.234,-1.034,0.035,1.061
2025-11-18 20:30:51.1660,0.226,-1.048,0.04,1.073
2025-11-18 20:30:51.1750,0.226,-1.06,0.041,1.085
2025-11-18 20:30:51.1860,0.229,-1.065,0.035,1.09
2025-11-18 20:30:51.1960,0.23,-1.066,0.029,1.091
2025-11-18 20:30:51.2080,0.231,-1.057,0.03,1.082
2025-11-18 20:30:51.2360,0.246,-1.033,0.044,1.063
2025-11-18 20:30:51.2370,0.246,-1.033,0.044,1.063
2025-11-18 20:30:51.2370,0.246,-1.033,0.044,1.063
2025-11-18 20:30:51.2450,0.245,-1.038,0.053,1.068
2025-11-18 20:30:51.2560,0.241,-1.042,0.058,1.071
2025-11-18 20:30:51.2650,0.232,-1.043,0.059,1.07
2025-11-18 20:30:51.2750,0.221,-1.036,0.06,1.061
2025-11-18 20:30:51.2850,0.214,-1.027,0.06,1.051
2025-11-18 20:30:51.2960,0.2,-1.017,0.06,1.038
2025-11-18 20:30:51.3080,0.183,-1.005,0.062,1.023
2025-11-18 20:30:51.3350,0.168,-0.978,0.074,0.995
2025-11-18 20:30:51.3360,0.168,-0.978,0.074,0.995
2025-11-18 20:30:51.3360,0.168,-0.978,0.074,0.995
2025-11-18 20:30:51.3450,0.161,-0.96,0.082,0.977
2025-11-18 20:30:51.3570,0.156,-0.947,0.095,0.964
2025-11-18 20:30:51.3650,0.157,-0.933,0.099,0.951
2025-11-18 20:30:51.3750,0.167,-0.911,0.101,0.932
2025-11-18 20:30:51.3850,0.183,-0.895,0.109,0.92
2025-11-18 20:30:51.3950,0.196,-0.895,0.122,0.924
2025-11-18 20:30:51.4070,0.213,-0.896,0.13,0.93
2025-11-18 20:30:51.4360,0.24,-0.899,0.158,0.944
2025-11-18 20:30:51.4370,0.24,-0.899,0.158,0.944
2025-11-18 20:30:51.4370,0.24,-0.899,0.158,0.944
2025-11-18 20:30:51.4450,0.238,-0.901,0.169,0.947
2025-11-18 20:30:51.4560,0.244,-0.906,0.184,0.956
2025-11-18 20:30:51.4640,0.252,-0.917,0.196,0.971
2025-11-18 20:30:51.4740,0.258,-0.928,0.204,0.985
2025-11-18 20:30:51.4840,0.267,-0.942,0.208,1.001
2025-11-18 20:30:51.4950,0.278,-0.957,0.212,1.019
2025-11-18 20:30:51.5070,0.29,-0.969,0.217,1.034
2025-11-18 20:30:51.5210,0.301,-0.973,0.223,1.043
2025-11-18 20:30:51.5330,0.321,-0.979,0.234,1.057
2025-11-18 20:30:51.5340,0.321,-0.979,0.234,1.057
2025-11-18 20:30:51.5440,0.329,-0.983,0.237,1.063
2025-11-18 20:30:51.5560,0.333,-0.991,0.244,1.074
2025-11-18 20:30:51.5640,0.333,-1.0,0.256,1.085
2025-11-18 20:30:51.5740,0.328,-1.008,0.265,1.093
2025-11-18 20:30:51.5840,0.319,-1.014,0.267,1.096
2025-11-18 20:30:51.5940,0.314,-1.012,0.264,1.092
2025-11-18 20:30:51.6070,0.305,-1.008,0.257,1.084
2025-11-18 20:30:51.6200,0.293,-1.001,0.248,1.072
2025-11-18 20:30:51.6340,0.257,-0.988,0.223,1.045
2025-11-18 20:30:51.6350,0.257,-0.988,0.223,1.045
2025-11-18 20:30:51.6440,0.255,-0.986,0.218,1.042
2025-11-18 20:30:51.6530,0.252,-0.981,0.213,1.035
2025-11-18 20:30:51.6640,0.249,-0.977,0.207,1.029
2025-11-18 20:30:51.6740,0.251,-0.981,0.2,1.032
2025-11-18 20:30:51.6840,0.255,-0.984,0.194,1.035
2025-11-18 20:30:51.6940,0.257,-0.984,0.181,1.033
2025-11-18 20:30:51.7040,0.255,-0.986,0.172,1.033
2025-11-18 20:30:51.7200,0.255,-0.988,0.163,1.033
2025-11-18 20:30:51.7340,0.26,-0.988,0.147,1.032
2025-11-18 20:30:51.7350,0.26,-0.988,0.147,1.032
2025-11-18 20:30:51.7430,0.259,-0.987,0.136,1.029
2025-11-18 20:30:51.7530,0.257,-0.984,0.127,1.025
2025-11-18 20:30:51.7630,0.256,-0.98,0.121,1.02
2025-11-18 20:30:51.7730,0.257,-0.975,0.114,1.015
2025-11-18 20:30:51.7830,0.257,-0.972,0.106,1.011
2025-11-18 20:30:51.7930,0.256,-0.971,0.101,1.009
2025-11-18 20:30:51.8030,0.256,-0.97,0.099,1.008
2025-11-18 20:30:51.8190,0.256,-0.968,0.096,1.006
2025-11-18 20:30:51.8330,0.256,-0.961,0.084,0.998
2025-11-18 20:30:51.8340,0.256,-0.961,0.084,0.998
2025-11-18 20:30:51.8430,0.257,-0.959,0.083,0.996
2025-11-18 20:30:51.8530,0.256,-0.958,0.083,0.995
2025-11-18 20:30:51.8630,0.252,-0.961,0.081,0.997
2025-11-18 20:30:51.8730,0.248,-0.96,0.082,0.995
2025-11-18 20:30:51.8830,0.246,-0.953,0.081,0.988
2025-11-18 20:30:51.8930,0.241,-0.947,0.079,0.98
2025-11-18 20:30:51.9030,0.234,-0.951,0.076,0.982
2025-11-18 20:30:51.9190,0.227,-0.964,0.078,0.993
2025-11-18 20:30:51.9350,0.217,-0.97,0.08,0.997
2025-11-18 20:30:51.9350,0.217,-0.97,0.08,0.997
2025-11-18 20:30:51.9420,0.214,-0.968,0.084,0.995
2025-11-18 20:30:51.9520,0.213,-0.971,0.085,0.998
2025-11-18 20:30:51.9620,0.212,-0.975,0.087,1.002
2025-11-18 20:30:51.9720,0.21,-0.975,0.09,1.001
2025-11-18 20:30:51.9820,0.208,-0.974,0.094,1.0
2025-11-18 20:30:51.9920,0.207,-0.975,0.099,1.002
2025-11-18 20:30:52.0020,0.207,-0.978,0.108,1.005
2025-11-18 20:30:52.0190,0.212,-0.983,0.116,1.012
2025-11-18 20:30:52.0340,0.216,-0.983,0.123,1.014
2025-11-18 20:30:52.0340,0.216,-0.983,0.123,1.014
2025-11-18 20:30:52.0420,0.208,-0.98,0.125,1.01
2025-11-18 20:30:52.0520,0.205,-0.977,0.133,1.007
2025-11-18 20:30:52.0620,0.206,-0.976,0.142,1.008
2025-11-18 20:30:52.0720,0.205,-0.973,0.152,1.006
2025-11-18 20:30:52.0820,0.209,-0.967,0.163,1.003
2025-11-18 20:30:52.0920,0.212,-0.952,0.179,0.992
2025-11-18 20:30:52.1020,0.215,-0.942,0.195,0.986
2025-11-18 20:30:52.1180,0.217,-0.943,0.206,0.989
2025-11-18 20:30:52.1350,0.212,-0.939,0.221,0.988
2025-11-18 20:30:52.1350,0.212,-0.939,0.221,0.988
2025-11-18 20:30:52.1410,0.208,-0.937,0.228,0.987
2025-11-18 20:30:52.1510,0.205,-0.933,0.232,0.983
2025-11-18 20:30:52.1620,0.193,-0.931,0.236,0.98
2025-11-18 20:30:52.1720,0.184,-0.93,0.247,0.98
2025-11-18 20:30:52.1810,0.195,-0.935,0.262,0.99
2025-11-18 20:30:52.1910,0.198,-0.935,0.268,0.993
2025-11-18 20:30:52.2010,0.176,-0.921,0.253,0.971
2025-11-18 20:30:52.2180,0.147,-0.907,0.238,0.949
2025-11-18 20:30:52.2320,0.155,-0.896,0.248,0.943
2025-11-18 20:30:52.2330,0.155,-0.896,0.248,0.943
2025-11-18 20:30:52.2410,0.213,-0.911,0.253,0.969
2025-11-18 20:30:52.2510,0.292,-0.932,0.255,1.009
2025-11-18 20:30:52.2610,0.381,-0.955,0.262,1.061
2025-11-18 20:30:52.2720,0.455,-0.976,0.267,1.109
2025-11-18 20:30:52.2810,0.493,-0.995,0.266,1.142
2025-11-18 20:30:52.2910,0.514,-1.011,0.263,1.164
2025-11-18 20:30:52.3010,0.532,-1.015,0.254,1.174
2025-11-18 20:30:52.3170,0.544,-1.012,0.244,1.175
2025-11-18 20:30:52.3340,0.554,-1.019,0.239,1.184
2025-11-18 20:30:52.3350,0.554,-1.019,0.239,1.184
2025-11-18 20:30:52.3400,0.577,-1.048,0.244,1.221
2025-11-18 20:30:52.3500,0.605,-1.07,0.243,1.253
2025-11-18 20:30:52.3600,0.628,-1.091,0.241,1.282
2025-11-18 20:30:52.3720,0.634,-1.111,0.222,1.298
2025-11-18 20:30:52.3800,0.627,-1.114,0.204,1.295
2025-11-18 20:30:52.3900,0.63,-1.118,0.198,1.298
2025-11-18 20:30:52.4000,0.644,-1.121,0.181,1.305
2025-11-18 20:30:52.4170,0.653,-1.095,0.147,1.283
2025-11-18 20:30:52.4330,0.635,-1.02,0.057,1.203
2025-11-18 20:30:52.4340,0.635,-1.02,0.057,1.203
2025-11-18 20:30:52.4400,0.646,-1.004,0.038,1.194
2025-11-18 20:30:52.4500,0.667,-0.954,0.016,1.164
2025-11-18 20:30:52.4600,0.701,-0.926,-0.005,1.161
2025-11-18 20:30:52.4710,0.725,-0.907,-0.017,1.161
2025-11-18 20:30:52.4800,0.713,-0.856,-0.038,1.115
2025-11-18 20:30:52.4900,0.696,-0.816,-0.086,1.076
2025-11-18 20:30:52.5000,0.708,-0.781,-0.127,1.062
2025-11-18 20:30:52.5160,0.732,-0.75,-0.162,1.06
2025-11-18 20:30:52.5340,0.787,-0.723,-0.175,1.083
2025-11-18 20:30:52.5340,0.787,-0.723,-0.175,1.083
2025-11-18 20:30:52.5390,0.805,-0.709,-0.187,1.089
2025-11-18 20:30:52.5490,0.823,-0.689,-0.231,1.098
2025-11-18 20:30:52.5590,0.86,-0.678,-0.265,1.127
2025-11-18 20:30:52.5710,0.914,-0.662,-0.313,1.171
2025-11-18 20:30:52.5790,0.978,-0.676,-0.348,1.239
2025-11-18 20:30:52.5900,1.028,-0.684,-0.335,1.279
2025-11-18 20:30:52.5990,1.041,-0.691,-0.314,1.288
2025-11-18 20:30:52.6160,1.019,-0.684,-0.304,1.264
2025-11-18 20:30:52.6340,0.986,-0.629,-0.322,1.213
2025-11-18 20:30:52.6340,0.986,-0.629,-0.322,1.213
2025-11-18 20:30:52.6390,0.995,-0.616,-0.346,1.22
2025-11-18 20:30:52.6490,1.026,-0.607,-0.346,1.241
2025-11-18 20:30:52.6590,1.064,-0.586,-0.378,1.272
2025-11-18 20:30:52.6710,1.087,-0.584,-0.396,1.296
2025-11-18 20:30:52.6790,1.118,-0.57,-0.421,1.324
2025-11-18 20:30:52.6890,1.149,-0.577,-0.443,1.36
2025-11-18 20:30:52.6990,1.179,-0.598,-0.461,1.4
2025-11-18 20:30:52.7150,1.212,-0.635,-0.494,1.455
2025-11-18 20:30:52.7340,1.339,-0.67,-0.613,1.618
2025-11-18 20:30:52.7340,1.339,-0.67,-0.613,1.618
2025-11-18 20:30:52.7380,1.412,-0.668,-0.632,1.685
2025-11-18 20:30:52.7480,1.48,-0.665,-0.652,1.749
2025-11-18 20:30:52.7580,1.539,-0.643,-0.657,1.793
2025-11-18 20:30:52.7680,1.573,-0.615,-0.659,1.813
2025-11-18 20:30:52.7790,1.588,-0.575,-0.651,1.81
2025-11-18 20:30:52.7890,1.584,-0.52,-0.628,1.782
2025-11-18 20:30:52.7980,1.561,-0.478,-0.584,1.734
2025-11-18 20:30:52.8150,1.528,-0.456,-0.532,1.681
2025-11-18 20:30:52.8340,1.423,-0.352,-0.507,1.551
2025-11-18 20:30:52.8350,1.423,-0.352,-0.507,1.551
2025-11-18 20:30:52.8380,1.328,-0.324,-0.456,1.441
2025-11-18 20:30:52.8480,1.237,-0.284,-0.438,1.343
2025-11-18 20:30:52.8580,1.141,-0.236,-0.438,1.245
2025-11-18 20:30:52.8680,1.062,-0.212,-0.45,1.173
2025-11-18 20:30:52.8780,0.998,-0.203,-0.419,1.101
2025-11-18 20:30:52.8880,0.926,-0.189,-0.375,1.017
2025-11-18 20:30:52.8980,0.838,-0.173,-0.323,0.915
2025-11-18 20:30:52.9140,0.731,-0.146,-0.277,0.795
2025-11-18 20:30:52.9180,0.644,-0.126,-0.261,0.706
2025-11-18 20:30:52.9340,0.587,-0.12,-0.224,0.64
2025-11-18 20:30:52.9370,0.512,-0.121,-0.173,0.554
2025-11-18 20:30:52.9470,0.417,-0.13,-0.126,0.455
2025-11-18 20:30:52.9570,0.306,-0.134,-0.11,0.352
2025-11-18 20:30:52.9670,0.186,-0.139,-0.112,0.258
2025-11-18 20:30:52.9770,0.084,-0.149,-0.12,0.209
2025-11-18 20:30:52.9880,0.006,-0.16,-0.129,0.206
2025-11-18 20:30:52.9970,-0.064,-0.165,-0.145,0.229
2025-11-18 20:30:53.0140,-0.131,-0.166,-0.151,0.26
2025-11-18 20:30:53.0170,-0.19,-0.177,-0.135,0.293
2025-11-18 20:30:53.0300,-0.237,-0.188,-0.114,0.323
2025-11-18 20:30:53.0370,-0.301,-0.169,-0.136,0.371
2025-11-18 20:30:53.0470,-0.397,-0.115,-0.197,0.458
2025-11-18 20:30:53.0570,-0.473,-0.052,-0.263,0.544
2025-11-18 20:30:53.0670,-0.535,0.015,-0.305,0.616
2025-11-18 20:30:53.0770,-0.562,0.094,-0.322,0.654
2025-11-18 20:30:53.0880,-0.59,0.166,-0.342,0.702
2025-11-18 20:30:53.0970,-0.67,0.207,-0.388,0.801
2025-11-18 20:30:53.1130,-0.774,0.25,-0.45,0.93
2025-11-18 20:30:53.1170,-0.888,0.313,-0.522,1.077
2025-11-18 20:30:53.1330,-1.006,0.371,-0.595,1.226
2025-11-18 20:30:53.1360,-1.081,0.425,-0.646,1.329
2025-11-18 20:30:53.1470,-1.232,0.528,-0.65,1.49
2025-11-18 20:30:53.1570,-1.42,0.636,-0.495,1.633
2025-11-18 20:30:53.1660,-1.686,0.693,-0.278,1.844
2025-11-18 20:30:53.1770,-1.938,0.74,-0.118,2.078
2025-11-18 20:30:53.1870,-2.067,0.784,0.006,2.211
2025-11-18 20:30:53.1970,-2.039,0.787,0.146,2.19
2025-11-18 20:30:53.2130,-1.934,0.771,0.285,2.101
2025-11-18 20:30:53.2160,-1.781,0.775,0.329,1.97
2025-11-18 20:30:53.2330,-1.556,0.8,0.284,1.773
2025-11-18 20:30:53.2360,-1.298,0.817,0.23,1.551
2025-11-18 20:30:53.2460,-1.062,0.827,0.178,1.358
2025-11-18 20:30:53.2560,-0.847,0.839,0.124,1.199
2025-11-18 20:30:53.2660,-0.644,0.845,0.098,1.067
2025-11-18 20:30:53.2760,-0.454,0.829,0.091,0.95
2025-11-18 20:30:53.2870,-0.3,0.815,0.075,0.872
2025-11-18 20:30:53.2960,-0.195,0.805,0.059,0.83
2025-11-18 20:30:53.3110,-0.15,0.788,0.039,0.803
2025-11-18 20:30:53.3160,-0.141,0.761,0.053,0.776
2025-11-18 20:30:53.3300,-0.151,0.718,0.092,0.739
2025-11-18 20:30:53.3350,-0.15,0.678,0.146,0.71
2025-11-18 20:30:53.3460,-0.157,0.658,0.204,0.707
2025-11-18 20:30:53.3560,-0.196,0.624,0.232,0.694
2025-11-18 20:30:53.3660,-0.261,0.639,0.172,0.711
2025-11-18 20:30:53.3760,-0.321,0.725,0.05,0.794
2025-11-18 20:30:53.3870,-0.317,0.773,-0.007,0.836
2025-11-18 20:30:53.3960,-0.262,0.758,0.02,0.802
2025-11-18 20:30:53.4120,-0.196,0.762,0.036,0.788
2025-11-18 20:30:53.4160,-0.223,0.747,0.036,0.78
2025-11-18 20:30:53.4320,-0.258,0.759,0.03,0.802
2025-11-18 20:30:53.4350,-0.241,0.812,-0.049,0.848
2025-11-18 20:30:53.4450,-0.267,0.843,-0.104,0.89
2025-11-18 20:30:53.4550,-0.323,0.856,-0.136,0.925
2025-11-18 20:30:53.4650,-0.368,0.876,-0.17,0.965
2025-11-18 20:30:53.4750,-0.403,0.881,-0.204,0.99
2025-11-18 20:30:53.4870,-0.44,0.875,-0.22,1.004
2025-11-18 20:30:53.4950,-0.474,0.864,-0.238,1.014
2025-11-18 20:30:53.5120,-0.498,0.843,-0.258,1.013
2025-11-18 20:30:53.5150,-0.515,0.828,-0.272,1.012
2025-11-18 20:30:53.5320,-0.534,0.812,-0.289,1.014
2025-11-18 20:30:53.5350,-0.534,0.79,-0.324,1.007
2025-11-18 20:30:53.5450,-0.508,0.764,-0.361,0.986
2025-11-18 20:30:53.5550,-0.49,0.723,-0.412,0.966
2025-11-18 20:30:53.5640,-0.497,0.71,-0.469,0.985
2025-11-18 20:30:53.5740,-0.54,0.716,-0.536,1.045
2025-11-18 20:30:53.5870,-0.575,0.716,-0.603,1.099
2025-11-18 20:30:53.5950,-0.592,0.736,-0.658,1.151
2025-11-18 20:30:53.6110,-0.621,0.777,-0.7,1.216
2025-11-18 20:30:53.6150,-0.665,0.817,-0.727,1.28
2025-11-18 20:30:53.6320,-0.703,0.839,-0.737,1.32
2025-11-18 20:30:53.6350,-0.694,0.822,-0.716,1.292
2025-11-18 20:30:53.6440,-0.723,0.797,-0.641,1.253
2025-11-18 20:30:53.6540,-0.868,0.789,-0.529,1.287
2025-11-18 20:30:53.6640,-1.008,0.833,-0.408,1.37
2025-11-18 20:30:53.6740,-1.098,0.874,-0.293,1.434
2025-11-18 20:30:53.6870,-1.17,0.873,-0.165,1.469
2025-11-18 20:30:53.6940,-1.191,0.869,-0.078,1.476
2025-11-18 20:30:53.7110,-1.18,0.861,-0.038,1.461
2025-11-18 20:30:53.7140,-1.24,0.862,-0.04,1.511
2025-11-18 20:30:53.7300,-1.308,0.865,-0.021,1.568
2025-11-18 20:30:53.7350,-1.177,0.879,0.014,1.469
2025-11-18 20:30:53.7440,-0.94,0.872,0.02,1.282
2025-11-18 20:30:53.7540,-0.716,0.861,0.015,1.12
2025-11-18 20:30:53.7640,-0.673,0.818,0.055,1.061
2025-11-18 20:30:53.7740,-0.713,0.79,0.084,1.067
2025-11-18 20:30:53.7860,-0.716,0.793,0.076,1.071
2025-11-18 20:30:53.7940,-0.66,0.789,0.051,1.03
2025-11-18 20:30:53.8100,-0.577,0.754,0.049,0.951
2025-11-18 20:30:53.8140,-0.493,0.707,0.066,0.864
2025-11-18 20:30:53.8320,-0.437,0.674,0.088,0.808
2025-11-18 20:30:53.8350,-0.398,0.659,0.097,0.776
2025-11-18 20:30:53.8440,-0.348,0.638,0.088,0.732
2025-11-18 20:30:53.8530,-0.306,0.605,0.081,0.683
2025-11-18 20:30:53.8630,-0.32,0.592,0.064,0.676
2025-11-18 20:30:53.8730,-0.386,0.581,0.036,0.698
2025-11-18 20:30:53.8860,-0.441,0.569,0.004,0.72
2025-11-18 20:30:53.8930,-0.454,0.589,-0.022,0.744
2025-11-18 20:30:53.9090,-0.457,0.603,-0.026,0.757
2025-11-18 20:30:53.9130,-0.486,0.619,-0.007,0.787
2025-11-18 20:30:53.9290,-0.524,0.647,0.019,0.833
2025-11-18 20:30:53.9320,-0.553,0.679,0.048,0.877
2025-11-18 20:30:53.9430,-0.566,0.714,0.089,0.915
2025-11-18 20:30:53.9530,-0.576,0.752,0.14,0.958
2025-11-18 20:30:53.9630,-0.593,0.784,0.195,1.002
2025-11-18 20:30:53.9730,-0.616,0.811,0.252,1.049
2025-11-18 20:30:53.9830,-0.663,0.832,0.3,1.105
2025-11-18 20:30:53.9930,-0.683,0.84,0.321,1.129
2025-11-18 20:30:54.0090,-0.693,0.851,0.338,1.148
2025-11-18 20:30:54.0130,-0.694,0.866,0.336,1.16
2025-11-18 20:30:54.0290,-0.69,0.863,0.338,1.155
2025-11-18 20:30:54.0320,-0.692,0.857,0.356,1.158
2025-11-18 20:30:54.0430,-0.665,0.85,0.339,1.131
2025-11-18 20:30:54.0530,-0.631,0.832,0.309,1.089
2025-11-18 20:30:54.0620,-0.613,0.801,0.289,1.049
2025-11-18 20:30:54.0720,-0.608,0.769,0.269,1.017
2025-11-18 20:30:54.0820,-0.596,0.734,0.238,0.975
2025-11-18 20:30:54.0920,-0.58,0.699,0.197,0.929
2025-11-18 20:30:54.1090,-0.577,0.672,0.157,0.9
2025-11-18 20:30:54.1120,-0.603,0.661,0.128,0.904
2025-11-18 20:30:54.1280,-0.641,0.651,0.111,0.92
2025-11-18 20:30:54.1320,-0.678,0.633,0.102,0.933
2025-11-18 20:30:54.1420,-0.711,0.614,0.094,0.944
2025-11-18 20:30:54.1530,-0.743,0.605,0.082,0.962
2025-11-18 20:30:54.1620,-0.769,0.597,0.047,0.975
2025-11-18 20:30:54.1720,-0.819,0.577,0.03,1.002
2025-11-18 20:30:54.1820,-0.865,0.566,0.016,1.034
2025-11-18 20:30:54.1920,-0.867,0.558,-0.011,1.031
2025-11-18 20:30:54.2090,-0.838,0.546,-0.048,1.001
2025-11-18 20:30:54.2120,-0.807,0.543,-0.089,0.977
2025-11-18 20:30:54.2300,-0.776,0.539,-0.128,0.953
2025-11-18 20:30:54.2310,-0.736,0.541,-0.165,0.928
2025-11-18 20:30:54.2420,-0.686,0.539,-0.194,0.894
2025-11-18 20:30:54.2520,-0.637,0.525,-0.202,0.85
2025-11-18 20:30:54.2610,-0.595,0.517,-0.192,0.811
2025-11-18 20:30:54.2710,-0.561,0.517,-0.173,0.782
2025-11-18 20:30:54.2810,-0.539,0.538,-0.156,0.777
2025-11-18 20:30:54.2920,-0.526,0.587,-0.144,0.801
2025-11-18 20:30:54.3080,-0.534,0.643,-0.13,0.846
2025-11-18 20:30:54.3120,-0.563,0.711,-0.109,0.913
2025-11-18 20:30:54.3300,-0.62,0.805,-0.079,1.019
2025-11-18 20:30:54.3310,-0.696,0.91,-0.039,1.146
2025-11-18 20:30:54.3410,-0.716,1.013,0.005,1.241
2025-11-18 20:30:54.3530,-0.746,1.066,0.068,1.303
2025-11-18 20:30:54.3610,-0.82,1.092,0.13,1.372
2025-11-18 20:30:54.3710,-0.906,1.11,0.154,1.441
2025-11-18 20:30:54.3810,-0.973,1.117,0.133,1.487
2025-11-18 20:30:54.3910,-1.01,1.11,0.086,1.503
2025-11-18 20:30:54.4090,-1.023,1.091,0.027,1.496
2025-11-18 20:30:54.4110,-1.02,1.059,-0.041,1.471
2025-11-18 20:30:54.4300,-0.976,0.96,-0.201,1.384
2025-11-18 20:30:54.4310,-0.976,0.96,-0.201,1.384
2025-11-18 20:30:54.4410,-0.944,0.896,-0.288,1.333
2025-11-18 20:30:54.4520,-0.93,0.831,-0.373,1.302
2025-11-18 20:30:54.4600,-0.948,0.757,-0.445,1.292
2025-11-18 20:30:54.4700,-1.001,0.682,-0.497,1.309
2025-11-18 20:30:54.4800,-1.043,0.639,-0.526,1.331
2025-11-18 20:30:54.4900,-1.055,0.611,-0.559,1.341
2025-11-18 20:30:54.5030,-1.076,0.57,-0.591,1.353
2025-11-18 20:30:54.5100,-1.131,0.533,-0.611,1.392
2025-11-18 20:30:54.5290,-1.189,0.493,-0.635,1.435
2025-11-18 20:30:54.5300,-1.243,0.468,-0.645,1.477
2025-11-18 20:30:54.5410,-1.336,0.448,-0.637,1.546
2025-11-18 20:30:54.5520,-1.473,0.408,-0.618,1.649
2025-11-18 20:30:54.5600,-1.64,0.371,-0.589,1.782
2025-11-18 20:30:54.5700,-1.775,0.335,-0.599,1.903
2025-11-18 20:30:54.5800,-1.861,0.293,-0.623,1.984
2025-11-18 20:30:54.5900,-1.892,0.223,-0.639,2.009
2025-11-18 20:30:54.6080,-1.874,0.14,-0.625,1.98
2025-11-18 20:30:54.6100,-1.812,0.05,-0.581,1.904
2025-11-18 20:30:54.6290,-1.65,-0.133,-0.536,1.74
2025-11-18 20:30:54.6300,-1.65,-0.133,-0.536,1.74
2025-11-18 20:30:54.6400,-1.562,-0.219,-0.512,1.658
2025-11-18 20:30:54.6510,-1.479,-0.299,-0.47,1.58
2025-11-18 20:30:54.6590,-1.395,-0.39,-0.452,1.517
2025-11-18 20:30:54.6690,-1.29,-0.504,-0.454,1.457
2025-11-18 20:30:54.6800,-1.184,-0.63,-0.469,1.421
2025-11-18 20:30:54.6900,-1.085,-0.767,-0.485,1.414
2025-11-18 20:30:54.7080,-1.014,-0.91,-0.491,1.448
2025-11-18 20:30:54.7100,-0.927,-1.08,-0.488,1.505
2025-11-18 20:30:54.7270,-0.813,-1.23,-0.46,1.544
2025-11-18 20:30:54.7290,-0.68,-1.352,-0.413,1.569
2025-11-18 20:30:54.7390,-0.482,-1.465,-0.379,1.588
2025-11-18 20:30:54.7500,-0.205,-1.629,-0.367,1.682
2025-11-18 20:30:54.7590,0.082,-1.657,-0.361,1.698
2025-11-18 20:30:54.7690,0.237,-1.556,-0.348,1.612
2025-11-18 20:30:54.7790,0.353,-1.523,-0.427,1.621
2025-11-18 20:30:54.7890,0.564,-1.6,-0.518,1.774
2025-11-18 20:30:54.8070,0.731,-1.594,-0.537,1.834
2025-11-18 20:30:54.8090,0.795,-1.569,-0.501,1.829
2025-11-18 20:30:54.8270,0.786,-1.479,-0.429,1.729
2025-11-18 20:30:54.8280,0.798,-1.398,-0.368,1.651
2025-11-18 20:30:54.8390,0.89,-1.354,-0.322,1.652
2025-11-18 20:30:54.8500,1.105,-1.322,-0.309,1.75
2025-11-18 20:30:54.8590,1.353,-1.331,-0.315,1.924
2025-11-18 20:30:54.8690,1.52,-1.206,-0.306,1.964
2025-11-18 20:30:54.8790,1.687,-0.974,-0.306,1.972
2025-11-18 20:30:54.8890,1.909,-0.691,-0.258,2.047
2025-11-18 20:30:54.9070,2.121,-0.373,-0.239,2.167
2025-11-18 20:30:54.9090,2.221,-0.305,-0.266,2.258
2025-11-18 20:30:54.9270,2.038,-0.074,-0.287,2.059
2025-11-18 20:30:54.9280,2.017,0.014,-0.332,2.044
2025-11-18 20:30:54.9390,2.156,0.103,-0.397,2.195
2025-11-18 20:30:54.9500,2.246,0.069,-0.533,2.309
2025-11-18 20:30:54.9580,2.346,0.171,-0.701,2.454
2025-11-18 20:30:54.9680,2.327,0.155,-0.789,2.462
2025-11-18 20:30:54.9790,2.321,0.077,-0.807,2.458
2025-11-18 20:30:54.9890,2.473,-0.14,-0.832,2.613
2025-11-18 20:30:55.0060,2.513,-0.403,-0.837,2.679
2025-11-18 20:30:55.0080,2.303,-0.581,-0.896,2.539
2025-11-18 20:30:55.0260,1.825,-0.913,-0.994,2.27
2025-11-18 20:30:55.0270,1.825,-0.913,-0.994,2.27
2025-11-18 20:30:55.0360,1.731,-1.082,-1.035,2.289
2025-11-18 20:30:55.0460,1.721,-1.221,-1.07,2.366
2025-11-18 20:30:55.0570,1.68,-1.453,-1.022,2.445
2025-11-18 20:30:55.0670,1.595,-1.575,-0.877,2.407
2025-11-18 20:30:55.0770,1.641,-1.642,-0.757,2.442
2025-11-18 20:30:55.0870,1.543,-1.671,-0.743,2.393
2025-11-18 20:30:55.1160,1.337,-1.532,-0.559,2.109
2025-11-18 20:30:55.1170,1.337,-1.532,-0.559,2.109
2025-11-18 20:30:55.1170,1.337,-1.532,-0.559,2.109
2025-11-18 20:30:55.1260,1.372,-1.211,-0.343,1.862
2025-11-18 20:30:55.1360,1.254,-0.839,-0.161,1.517
2025-11-18 20:30:55.1460,1.07,-0.516,-0.079,1.191
2025-11-18 20:30:55.1560,0.896,-0.396,-0.079,0.983
