time,gFx,gFy,gFz
2025-11-18 20:21:43.9030,-0.157,0.955,0.013,0.968
2025-11-18 20:21:43.9140,-0.152,0.946,-0.0,0.958
2025-11-18 20:21:43.9230,-0.108,0.965,0.009,0.971
2025-11-18 20:21:43.9330,-0.072,1.002,0.031,1.005
2025-11-18 20:21:43.9430,-0.094,1.043,0.049,1.048
2025-11-18 20:21:43.9540,-0.137,1.056,0.046,1.066
2025-11-18 20:21:43.9640,-0.152,1.014,0.065,1.027
2025-11-18 20:21:44.0000,-0.271,0.906,0.056,0.947
2025-11-18 20:21:44.0000,-0.271,0.906,0.056,0.947
2025-11-18 20:21:44.0000,-0.271,0.906,0.056,0.947
2025-11-18 20:21:44.0030,-0.267,0.907,0.042,0.946
2025-11-18 20:21:44.0140,-0.238,0.917,0.023,0.948
2025-11-18 20:21:44.0240,-0.2,0.932,0.033,0.954
2025-11-18 20:21:44.0340,-0.174,0.95,0.037,0.967
2025-11-18 20:21:44.0450,-0.154,0.976,0.041,0.989
2025-11-18 20:21:44.0540,-0.142,1.003,0.053,1.014
2025-11-18 20:21:44.0640,-0.147,1.021,0.057,1.033
2025-11-18 20:21:44.1030,-0.204,0.95,0.094,0.976
2025-11-18 20:21:44.1030,-0.204,0.95,0.094,0.976
2025-11-18 20:21:44.1030,-0.204,0.95,0.094,0.976
2025-11-18 20:21:44.1040,-0.173,0.956,0.075,0.974
2025-11-18 20:21:44.1150,-0.137,0.996,0.055,1.007
2025-11-18 20:21:44.1240,-0.1,1.037,0.047,1.043
2025-11-18 20:21:44.1340,-0.098,1.038,0.067,1.045
2025-11-18 20:21:44.1460,-0.165,0.984,0.086,1.001
2025-11-18 20:21:44.1540,-0.176,0.946,0.11,0.968
2025-11-18 20:21:44.1650,-0.137,0.955,0.125,0.973
2025-11-18 20:21:44.2020,-0.117,1.033,0.069,1.042
2025-11-18 20:21:44.2030,-0.117,1.033,0.069,1.042
2025-11-18 20:21:44.2030,-0.117,1.033,0.069,1.042
2025-11-18 20:21:44.2040,-0.129,0.987,0.07,0.998
2025-11-18 20:21:44.2150,-0.165,0.946,0.067,0.963
2025-11-18 20:21:44.2240,-0.102,0.952,0.048,0.959
2025-11-18 20:21:44.2350,-0.113,0.99,0.067,0.999
2025-11-18 20:21:44.2460,-0.127,1.022,0.077,1.033
2025-11-18 20:21:44.2550,-0.117,1.028,0.096,1.039
2025-11-18 20:21:44.2650,-0.157,1.009,0.075,1.024
2025-11-18 20:21:44.3010,-0.17,0.972,0.068,0.989
2025-11-18 20:21:44.3010,-0.17,0.972,0.068,0.989
2025-11-18 20:21:44.3010,-0.17,0.972,0.068,0.989
2025-11-18 20:21:44.3050,-0.166,0.985,0.042,1.0
2025-11-18 20:21:44.3150,-0.148,0.978,0.063,0.991
2025-11-18 20:21:44.3250,-0.153,0.969,0.078,0.984
2025-11-18 20:21:44.3350,-0.15,0.971,0.082,0.986
2025-11-18 20:21:44.3460,-0.144,0.982,0.082,0.996
2025-11-18 20:21:44.3550,-0.165,0.989,0.052,1.004
2025-11-18 20:21:44.3650,-0.17,0.989,0.043,1.004
2025-11-18 20:21:44.3800,-0.151,0.981,0.047,0.994
2025-11-18 20:21:44.4020,-0.153,0.968,0.052,0.981
2025-11-18 20:21:44.4030,-0.153,0.968,0.052,0.981
2025-11-18 20:21:44.4050,-0.157,0.966,0.049,0.98
2025-11-18 20:21:44.4150,-0.191,0.955,0.046,0.975
2025-11-18 20:21:44.4250,-0.221,0.937,0.031,0.963
2025-11-18 20:21:44.4360,-0.201,0.927,0.024,0.949
2025-11-18 20:21:44.4460,-0.143,0.937,0.052,0.949
2025-11-18 20:21:44.4560,-0.079,0.969,0.086,0.976
2025-11-18 20:21:44.4660,-0.03,1.021,0.098,1.026
2025-11-18 20:21:44.5010,-0.114,1.074,0.003,1.08
2025-11-18 20:21:44.5020,-0.114,1.074,0.003,1.08
2025-11-18 20:21:44.5020,-0.114,1.074,0.003,1.08
2025-11-18 20:21:44.5060,-0.144,1.016,0.076,1.029
2025-11-18 20:21:44.5160,-0.121,0.971,0.11,0.985
2025-11-18 20:21:44.5260,-0.144,0.975,0.054,0.987
2025-11-18 20:21:44.5360,-0.185,0.986,0.037,1.004
2025-11-18 20:21:44.5460,-0.17,0.981,0.066,0.998
2025-11-18 20:21:44.5560,-0.148,0.976,0.091,0.991
2025-11-18 20:21:44.5670,-0.143,0.974,0.093,0.989
2025-11-18 20:21:44.6030,-0.184,0.978,0.132,1.004
2025-11-18 20:21:44.6030,-0.184,0.978,0.132,1.004
2025-11-18 20:21:44.6040,-0.184,0.978,0.132,1.004
2025-11-18 20:21:44.6060,-0.18,0.973,0.143,1.0
2025-11-18 20:21:44.6160,-0.186,0.976,0.133,1.002
2025-11-18 20:21:44.6260,-0.156,0.993,0.106,1.011
2025-11-18 20:21:44.6360,-0.133,1.013,0.099,1.026
2025-11-18 20:21:44.6470,-0.179,0.988,0.169,1.018
2025-11-18 20:21:44.6570,-0.174,0.964,0.177,0.995
2025-11-18 20:21:44.6670,-0.189,0.959,0.151,0.989
2025-11-18 20:21:44.7060,-0.17,1.014,0.104,1.033
2025-11-18 20:21:44.7060,-0.17,1.0,0.133,1.023
2025-11-18 20:21:44.7060,-0.17,1.0,0.133,1.023
2025-11-18 20:21:44.7070,-0.17,1.0,0.133,1.023
2025-11-18 20:21:44.7170,-0.184,0.979,0.141,1.006
2025-11-18 20:21:44.7270,-0.186,0.989,0.125,1.014
2025-11-18 20:21:44.7370,-0.188,1.017,0.084,1.038
2025-11-18 20:21:44.7470,-0.182,1.058,0.032,1.074
2025-11-18 20:21:44.7570,-0.186,0.98,0.121,1.005
2025-11-18 20:21:44.7670,-0.195,0.872,0.191,0.914
2025-11-18 20:21:44.8010,-0.157,0.995,0.101,1.012
2025-11-18 20:21:44.8020,-0.157,0.995,0.101,1.012
2025-11-18 20:21:44.8020,-0.157,0.995,0.101,1.012
2025-11-18 20:21:44.8070,-0.134,0.966,0.115,0.982
2025-11-18 20:21:44.8170,-0.135,0.936,0.145,0.957
2025-11-18 20:21:44.8270,-0.184,0.978,0.124,1.003
2025-11-18 20:21:44.8370,-0.146,1.041,0.104,1.056
2025-11-18 20:21:44.8480,-0.165,0.971,0.148,0.996
2025-11-18 20:21:44.8570,-0.191,0.936,0.162,0.969
2025-11-18 20:21:44.8680,-0.169,0.951,0.13,0.975
2025-11-18 20:21:44.9050,-0.114,0.997,0.13,1.012
2025-11-18 20:21:44.9060,-0.114,0.997,0.13,1.012
2025-11-18 20:21:44.9060,-0.114,0.997,0.13,1.012
2025-11-18 20:21:44.9070,-0.112,1.002,0.133,1.017
2025-11-18 20:21:44.9180,-0.157,0.988,0.148,1.011
2025-11-18 20:21:44.9280,-0.2,0.969,0.164,1.003
2025-11-18 20:21:44.9380,-0.212,0.967,0.131,0.999
2025-11-18 20:21:44.9480,-0.197,0.99,0.118,1.016
2025-11-18 20:21:44.9580,-0.176,0.994,0.132,1.018
2025-11-18 20:21:44.9680,-0.144,0.983,0.136,1.003
2025-11-18 20:21:45.0060,-0.15,0.974,0.151,0.997
2025-11-18 20:21:45.0060,-0.15,0.974,0.151,0.997
2025-11-18 20:21:45.0060,-0.15,0.974,0.151,0.997
2025-11-18 20:21:45.0080,-0.129,0.969,0.157,0.99
2025-11-18 20:21:45.0180,-0.117,0.982,0.14,0.999
2025-11-18 20:21:45.0280,-0.121,0.99,0.124,1.005
2025-11-18 20:21:45.0380,-0.107,0.985,0.139,1.0
2025-11-18 20:21:45.0480,-0.118,0.975,0.148,0.993
2025-11-18 20:21:45.0580,-0.155,0.959,0.165,0.985
2025-11-18 20:21:45.0680,-0.168,0.95,0.135,0.974
2025-11-18 20:21:45.1040,-0.098,1.018,0.121,1.03
2025-11-18 20:21:45.1040,-0.098,1.018,0.121,1.03
2025-11-18 20:21:45.1050,-0.098,1.018,0.121,1.03
2025-11-18 20:21:45.1080,-0.109,1.011,0.136,1.026
2025-11-18 20:21:45.1180,-0.12,0.988,0.165,1.009
2025-11-18 20:21:45.1280,-0.143,0.972,0.167,0.997
2025-11-18 20:21:45.1390,-0.137,0.972,0.151,0.993
2025-11-18 20:21:45.1490,-0.126,0.979,0.155,0.999
2025-11-18 20:21:45.1590,-0.112,0.979,0.169,1.0
2025-11-18 20:21:45.1690,-0.1,0.982,0.161,1.0
2025-11-18 20:21:45.2060,-0.151,0.962,0.202,0.995
2025-11-18 20:21:45.2070,-0.151,0.962,0.202,0.995
2025-11-18 20:21:45.2070,-0.151,0.962,0.202,0.995
2025-11-18 20:21:45.2080,-0.159,0.966,0.175,0.995
2025-11-18 20:21:45.2190,-0.13,0.976,0.155,0.997
2025-11-18 20:21:45.2290,-0.101,0.986,0.147,1.002
2025-11-18 20:21:45.2390,-0.087,0.99,0.136,1.003
2025-11-18 20:21:45.2490,-0.088,0.987,0.153,1.003
2025-11-18 20:21:45.2590,-0.109,0.984,0.163,1.003
2025-11-18 20:21:45.2690,-0.142,0.978,0.166,1.002
2025-11-18 20:21:45.3070,-0.141,0.972,0.184,0.999
2025-11-18 20:21:45.3070,-0.141,0.972,0.184,0.999
2025-11-18 20:21:45.3070,-0.141,0.972,0.184,0.999
2025-11-18 20:21:45.3090,-0.092,0.985,0.173,1.004
2025-11-18 20:21:45.3190,-0.065,0.987,0.177,1.005
2025-11-18 20:21:45.3290,-0.064,0.983,0.174,1.0
2025-11-18 20:21:45.3390,-0.074,0.974,0.176,0.993
2025-11-18 20:21:45.3490,-0.108,0.951,0.22,0.982
2025-11-18 20:21:45.3590,-0.142,0.938,0.221,0.974
2025-11-18 20:21:45.3690,-0.132,0.941,0.19,0.969
2025-11-18 20:21:45.4080,-0.083,1.007,0.138,1.02
2025-11-18 20:21:45.4080,-0.083,1.007,0.138,1.02
2025-11-18 20:21:45.4080,-0.083,1.007,0.138,1.02
2025-11-18 20:21:45.4090,-0.072,1.043,0.164,1.058
2025-11-18 20:21:45.4190,-0.06,1.041,0.222,1.066
2025-11-18 20:21:45.4290,-0.096,0.987,0.273,1.029
2025-11-18 20:21:45.4400,-0.148,0.935,0.282,0.988
2025-11-18 20:21:45.4500,-0.133,0.916,0.229,0.954
2025-11-18 20:21:45.4600,-0.084,0.945,0.177,0.965
2025-11-18 20:21:45.4700,-0.06,0.981,0.176,0.998
2025-11-18 20:21:45.5060,-0.09,0.984,0.232,1.015
2025-11-18 20:21:45.5060,-0.09,0.984,0.232,1.015
2025-11-18 20:21:45.5070,-0.09,0.984,0.232,1.015
2025-11-18 20:21:45.5100,-0.132,0.951,0.248,0.992
2025-11-18 20:21:45.5200,-0.138,0.936,0.219,0.971
2025-11-18 20:21:45.5300,-0.083,0.976,0.171,0.994
2025-11-18 20:21:45.5400,-0.041,1.004,0.151,1.016
2025-11-18 20:21:45.5510,-0.033,1.008,0.165,1.022
2025-11-18 20:21:45.5600,-0.057,1.009,0.185,1.027
2025-11-18 20:21:45.5710,-0.07,0.993,0.207,1.017
2025-11-18 20:21:45.6080,-0.089,0.947,0.2,0.972
2025-11-18 20:21:45.6080,-0.089,0.947,0.2,0.972
2025-11-18 20:21:45.6080,-0.089,0.947,0.2,0.972
2025-11-18 20:21:45.6100,-0.063,0.958,0.179,0.977
2025-11-18 20:21:45.6200,-0.049,0.986,0.185,1.004
2025-11-18 20:21:45.6300,-0.053,0.997,0.206,1.019
2025-11-18 20:21:45.6410,-0.057,0.989,0.203,1.011
2025-11-18 20:21:45.6510,-0.071,0.986,0.202,1.009
2025-11-18 20:21:45.6620,-0.079,0.979,0.201,1.003
2025-11-18 20:21:45.6730,-0.095,0.968,0.21,0.995
2025-11-18 20:21:45.6830,-0.073,0.972,0.203,0.996
2025-11-18 20:21:45.6930,-0.052,0.986,0.192,1.006
2025-11-18 20:21:45.7250,-0.072,0.977,0.214,1.003
2025-11-18 20:21:45.7250,-0.072,0.977,0.214,1.003
2025-11-18 20:21:45.7250,-0.072,0.977,0.214,1.003
2025-11-18 20:21:45.7320,-0.069,0.946,0.202,0.97
2025-11-18 20:21:45.7420,-0.064,0.923,0.219,0.951
2025-11-18 20:21:45.7530,-0.053,0.932,0.238,0.963
2025-11-18 20:21:45.7620,-0.061,0.946,0.229,0.975
2025-11-18 20:21:45.7730,-0.029,0.943,0.218,0.968
2025-11-18 20:21:45.7870,0.002,0.952,0.168,0.967
2025-11-18 20:21:45.7930,-0.02,0.976,0.137,0.986
2025-11-18 20:21:45.8210,-0.067,1.043,0.206,1.065
2025-11-18 20:21:45.8210,-0.067,1.043,0.206,1.065
2025-11-18 20:21:45.8230,-0.053,1.018,0.212,1.041
2025-11-18 20:21:45.8340,-0.063,0.991,0.189,1.011
2025-11-18 20:21:45.8430,-0.043,0.988,0.174,1.004
2025-11-18 20:21:45.8530,-0.023,0.997,0.178,1.013
2025-11-18 20:21:45.8630,-0.013,0.995,0.2,1.015
2025-11-18 20:21:45.8730,-0.045,0.983,0.196,1.003
2025-11-18 20:21:45.8860,-0.057,0.957,0.213,0.982
2025-11-18 20:21:45.8930,-0.074,0.937,0.222,0.966
2025-11-18 20:21:45.9200,-0.096,0.896,0.235,0.931
2025-11-18 20:21:45.9200,-0.096,0.896,0.235,0.931
2025-11-18 20:21:45.9230,-0.085,0.926,0.231,0.958
2025-11-18 20:21:45.9350,-0.07,0.967,0.213,0.993
2025-11-18 20:21:45.9430,-0.062,0.996,0.182,1.014
2025-11-18 20:21:45.9530,-0.075,1.006,0.189,1.026
2025-11-18 20:21:45.9630,-0.103,1.01,0.199,1.035
2025-11-18 20:21:45.9740,-0.138,0.998,0.242,1.036
2025-11-18 20:21:45.9890,-0.124,0.974,0.22,1.006
2025-11-18 20:21:45.9940,-0.087,0.971,0.178,0.991
2025-11-18 20:21:46.0240,0.019,0.988,0.169,1.003
2025-11-18 20:21:46.0240,0.019,0.988,0.169,1.003
2025-11-18 20:21:46.0240,0.019,0.988,0.169,1.003
2025-11-18 20:21:46.0340,-0.001,0.993,0.184,1.01
2025-11-18 20:21:46.0440,-0.024,0.982,0.215,1.006
2025-11-18 20:21:46.0540,-0.042,0.978,0.219,1.003
2025-11-18 20:21:46.0640,-0.05,0.981,0.23,1.009
2025-11-18 20:21:46.0740,-0.044,0.98,0.222,1.006
2025-11-18 20:21:46.0890,-0.04,0.982,0.203,1.004
2025-11-18 20:21:46.0940,-0.027,0.981,0.203,1.002
2025-11-18 20:21:46.1200,-0.079,0.954,0.22,0.982
2025-11-18 20:21:46.1200,-0.079,0.954,0.22,0.982
2025-11-18 20:21:46.1240,-0.102,0.957,0.203,0.984
2025-11-18 20:21:46.1360,-0.083,0.989,0.18,1.009
2025-11-18 20:21:46.1440,-0.078,0.997,0.18,1.016
2025-11-18 20:21:46.1540,-0.081,0.984,0.2,1.007
2025-11-18 20:21:46.1640,-0.061,0.97,0.216,0.996
2025-11-18 20:21:46.1740,-0.059,0.966,0.21,0.99
2025-11-18 20:21:46.1890,-0.085,0.96,0.23,0.991
2025-11-18 20:21:46.1940,-0.072,0.953,0.233,0.984
2025-11-18 20:21:46.2200,-0.078,0.959,0.198,0.982
2025-11-18 20:21:46.2200,-0.078,0.959,0.198,0.982
2025-11-18 20:21:46.2240,-0.061,0.975,0.184,0.994
2025-11-18 20:21:46.2360,-0.047,0.989,0.193,1.009
2025-11-18 20:21:46.2440,-0.026,0.991,0.199,1.011
2025-11-18 20:21:46.2550,-0.037,0.983,0.207,1.005
2025-11-18 20:21:46.2650,-0.069,0.972,0.22,0.999
2025-11-18 20:21:46.2750,-0.085,0.972,0.216,0.999
2025-11-18 20:21:46.2900,-0.085,0.975,0.21,1.001
2025-11-18 20:21:46.2950,-0.069,0.973,0.198,0.995
2025-11-18 20:21:46.3210,-0.044,0.977,0.193,0.997
2025-11-18 20:21:46.3220,-0.044,0.977,0.193,0.997
2025-11-18 20:21:46.3250,-0.063,0.965,0.199,0.987
2025-11-18 20:21:46.3360,-0.069,0.97,0.208,0.994
2025-11-18 20:21:46.3450,-0.088,0.968,0.221,0.997
2025-11-18 20:21:46.3550,-0.094,0.963,0.23,0.995
2025-11-18 20:21:46.3650,-0.082,0.968,0.223,0.997
2025-11-18 20:21:46.3750,-0.069,0.966,0.213,0.992
2025-11-18 20:21:46.3910,-0.066,0.971,0.211,0.996
2025-11-18 20:21:46.3950,-0.059,0.987,0.199,1.009
2025-11-18 20:21:46.4210,-0.07,0.986,0.189,1.006
2025-11-18 20:21:46.4210,-0.07,0.986,0.189,1.006
2025-11-18 20:21:46.4250,-0.075,0.984,0.195,1.006
2025-11-18 20:21:46.4360,-0.078,0.98,0.215,1.006
2025-11-18 20:21:46.4450,-0.07,0.979,0.223,1.007
2025-11-18 20:21:46.4560,-0.067,0.96,0.226,0.989
2025-11-18 20:21:46.4660,-0.07,0.952,0.211,0.978
2025-11-18 20:21:46.4760,-0.047,0.97,0.201,0.992
2025-11-18 20:21:46.4900,-0.053,0.979,0.2,1.001
2025-11-18 20:21:46.4960,-0.08,0.977,0.212,1.003
2025-11-18 20:21:46.5210,-0.107,0.97,0.238,1.004
2025-11-18 20:21:46.5210,-0.107,0.97,0.238,1.004
2025-11-18 20:21:46.5260,-0.115,0.965,0.249,1.003
2025-11-18 20:21:46.5360,-0.076,0.968,0.215,0.994
2025-11-18 20:21:46.5460,-0.046,0.978,0.194,0.998
2025-11-18 20:21:46.5560,-0.055,0.982,0.189,1.002
2025-11-18 20:21:46.5660,-0.061,0.981,0.195,1.002
2025-11-18 20:21:46.5760,-0.078,0.964,0.208,0.989
2025-11-18 20:21:46.5910,-0.097,0.961,0.222,0.991
2025-11-18 20:21:46.5960,-0.09,0.962,0.214,0.99
2025-11-18 20:21:46.6240,-0.065,0.965,0.193,0.986
2025-11-18 20:21:46.6240,-0.065,0.965,0.193,0.986
2025-11-18 20:21:46.6260,-0.065,0.966,0.201,0.989
2025-11-18 20:21:46.6370,-0.078,0.957,0.23,0.987
2025-11-18 20:21:46.6460,-0.079,0.956,0.246,0.99
2025-11-18 20:21:46.6560,-0.083,0.964,0.234,0.995
2025-11-18 20:21:46.6680,-0.084,0.99,0.226,1.019
2025-11-18 20:21:46.6760,-0.031,1.012,0.21,1.034
2025-11-18 20:21:46.6920,-0.062,0.996,0.201,1.018
2025-11-18 20:21:46.6970,-0.123,0.96,0.214,0.991
2025-11-18 20:21:46.7270,-0.087,0.987,0.228,1.017
2025-11-18 20:21:46.7280,-0.087,0.987,0.228,1.017
2025-11-18 20:21:46.7280,-0.087,0.987,0.228,1.017
2025-11-18 20:21:46.7370,-0.056,1.049,0.237,1.077
2025-11-18 20:21:46.7470,-0.091,0.95,0.252,0.987
2025-11-18 20:21:46.7570,-0.087,0.905,0.224,0.936
2025-11-18 20:21:46.7680,-0.096,0.954,0.244,0.989
2025-11-18 20:21:46.7770,-0.104,0.973,0.24,1.008
2025-11-18 20:21:46.7910,-0.094,0.974,0.234,1.006
2025-11-18 20:21:46.7970,-0.092,0.969,0.219,0.998
2025-11-18 20:21:46.8210,-0.086,0.954,0.225,0.984
2025-11-18 20:21:46.8220,-0.086,0.954,0.225,0.984
2025-11-18 20:21:46.8270,-0.094,0.933,0.232,0.966
2025-11-18 20:21:46.8370,-0.072,0.94,0.228,0.97
2025-11-18 20:21:46.8470,-0.076,0.981,0.223,1.009
2025-11-18 20:21:46.8570,-0.077,1.004,0.212,1.029
2025-11-18 20:21:46.8690,-0.053,1.021,0.215,1.045
2025-11-18 20:21:46.8770,-0.035,1.032,0.222,1.056
2025-11-18 20:21:46.8920,-0.063,0.992,0.243,1.023
2025-11-18 20:21:46.8970,-0.081,0.916,0.251,0.953
2025-11-18 20:21:46.9210,-0.045,1.004,0.206,1.026
2025-11-18 20:21:46.9220,-0.045,1.004,0.206,1.026
2025-11-18 20:21:46.9270,-0.036,1.037,0.187,1.054
2025-11-18 20:21:46.9380,-0.061,0.985,0.238,1.015
2025-11-18 20:21:46.9470,-0.06,0.957,0.253,0.992
2025-11-18 20:21:46.9580,-0.065,0.956,0.213,0.982
2025-11-18 20:21:46.9690,-0.061,0.978,0.18,0.996
2025-11-18 20:21:46.9780,-0.067,0.986,0.176,1.004
2025-11-18 20:21:46.9930,-0.076,0.981,0.21,1.006
2025-11-18 20:21:46.9980,-0.081,0.974,0.223,1.002
2025-11-18 20:21:47.0260,-0.078,0.943,0.224,0.972
2025-11-18 20:21:47.0260,-0.078,0.943,0.224,0.972
2025-11-18 20:21:47.0280,-0.081,0.942,0.223,0.971
2025-11-18 20:21:47.0380,-0.088,0.96,0.211,0.987
2025-11-18 20:21:47.0480,-0.097,0.979,0.21,1.006
2025-11-18 20:21:47.0580,-0.091,0.99,0.197,1.014
2025-11-18 20:21:47.0690,-0.09,0.979,0.214,1.006
2025-11-18 20:21:47.0780,-0.108,0.953,0.224,0.985
2025-11-18 20:21:47.0930,-0.104,0.945,0.215,0.975
2025-11-18 20:21:47.0980,-0.087,0.962,0.235,0.994
2025-11-18 20:21:47.1260,-0.059,1.008,0.235,1.037
2025-11-18 20:21:47.1260,-0.059,1.008,0.235,1.037
2025-11-18 20:21:47.1280,-0.034,0.983,0.226,1.009
2025-11-18 20:21:47.1380,-0.049,0.969,0.221,0.995
2025-11-18 20:21:47.1480,-0.061,0.968,0.216,0.994
2025-11-18 20:21:47.1590,-0.063,0.969,0.184,0.988
2025-11-18 20:21:47.1690,-0.063,0.993,0.178,1.011
2025-11-18 20:21:47.1790,-0.05,1.01,0.173,1.026
2025-11-18 20:21:47.1940,-0.033,1.013,0.176,1.029
2025-11-18 20:21:47.1990,-0.026,0.997,0.184,1.014
2025-11-18 20:21:47.2260,-0.054,0.948,0.205,0.971
2025-11-18 20:21:47.2260,-0.054,0.948,0.205,0.971
2025-11-18 20:21:47.2290,-0.055,0.943,0.194,0.964
2025-11-18 20:21:47.2390,-0.07,0.954,0.176,0.973
2025-11-18 20:21:47.2490,-0.069,0.968,0.18,0.987
2025-11-18 20:21:47.2590,-0.055,0.979,0.185,0.998
2025-11-18 20:21:47.2700,-0.062,0.98,0.187,1.0
2025-11-18 20:21:47.2790,-0.089,0.962,0.205,0.988
2025-11-18 20:21:47.2940,-0.111,0.94,0.211,0.97
2025-11-18 20:21:47.2990,-0.119,0.94,0.201,0.969
2025-11-18 20:21:47.3260,-0.065,0.994,0.187,1.014
2025-11-18 20:21:47.3260,-0.065,0.994,0.187,1.014
2025-11-18 20:21:47.3290,-0.053,1.005,0.192,1.025
2025-11-18 20:21:47.3390,-0.083,0.986,0.222,1.014
2025-11-18 20:21:47.3490,-0.073,0.96,0.233,0.991
2025-11-18 20:21:47.3590,-0.087,0.964,0.209,0.99
2025-11-18 20:21:47.3700,-0.099,0.96,0.212,0.988
2025-11-18 20:21:47.3800,-0.078,0.97,0.203,0.994
2025-11-18 20:21:47.3950,-0.065,0.982,0.207,1.006
2025-11-18 20:21:47.4000,-0.067,0.976,0.217,1.002
2025-11-18 20:21:47.4260,-0.076,0.959,0.246,0.993
2025-11-18 20:21:47.4270,-0.076,0.959,0.246,0.993
2025-11-18 20:21:47.4300,-0.083,0.961,0.206,0.986
2025-11-18 20:21:47.4390,-0.077,0.98,0.189,1.001
2025-11-18 20:21:47.4500,-0.068,0.985,0.179,1.003
2025-11-18 20:21:47.4600,-0.059,0.993,0.169,1.009
2025-11-18 20:21:47.4700,-0.065,0.992,0.188,1.012
2025-11-18 20:21:47.4800,-0.075,0.99,0.186,1.01
2025-11-18 20:21:47.4950,-0.079,0.976,0.168,0.993
2025-11-18 20:21:47.5000,-0.075,0.972,0.161,0.988
2025-11-18 20:21:47.5270,-0.074,1.003,0.162,1.019
2025-11-18 20:21:47.5270,-0.074,1.003,0.162,1.019
2025-11-18 20:21:47.5300,-0.122,0.961,0.342,1.027
2025-11-18 20:21:47.5400,-0.112,0.947,0.251,0.986
2025-11-18 20:21:47.5500,-0.039,0.967,0.185,0.985
2025-11-18 20:21:47.5600,-0.053,0.976,0.162,0.991
2025-11-18 20:21:47.5700,-0.062,0.97,0.219,0.996
2025-11-18 20:21:47.5800,-0.051,0.959,0.238,0.989
2025-11-18 20:21:47.5940,-0.067,0.943,0.237,0.975
2025-11-18 20:21:47.6010,-0.089,0.94,0.221,0.97
2025-11-18 20:21:47.6250,-0.071,0.965,0.18,0.984
2025-11-18 20:21:47.6260,-0.071,0.965,0.18,0.984
2025-11-18 20:21:47.6300,-0.051,0.979,0.183,0.997
2025-11-18 20:21:47.6400,-0.035,0.993,0.195,1.013
2025-11-18 20:21:47.6500,-0.042,1.001,0.201,1.022
2025-11-18 20:21:47.6610,-0.061,0.992,0.238,1.022
2025-11-18 20:21:47.6710,-0.063,0.992,0.245,1.024
2025-11-18 20:21:47.6810,-0.063,1.007,0.205,1.03
2025-11-18 20:21:47.6960,-0.072,0.988,0.195,1.01
2025-11-18 20:21:47.7010,-0.046,0.97,0.2,0.991
2025-11-18 20:21:47.7280,-0.066,0.969,0.233,0.999
2025-11-18 20:21:47.7280,-0.066,0.969,0.233,0.999
2025-11-18 20:21:47.7310,-0.046,0.975,0.23,1.003
2025-11-18 20:21:47.7410,-0.025,0.983,0.218,1.007
2025-11-18 20:21:47.7510,0.008,0.982,0.202,1.003
2025-11-18 20:21:47.7610,0.011,0.96,0.189,0.978
2025-11-18 20:21:47.7710,-0.065,0.939,0.211,0.965
2025-11-18 20:21:47.7810,-0.149,0.967,0.222,1.003
2025-11-18 20:21:47.7970,-0.207,1.036,0.203,1.076
2025-11-18 20:21:47.8010,-0.207,1.079,0.176,1.113
2025-11-18 20:21:47.8260,-0.175,1.078,0.154,1.103
2025-11-18 20:21:47.8260,-0.175,1.078,0.154,1.103
2025-11-18 20:21:47.8310,-0.113,1.096,0.092,1.106
2025-11-18 20:21:47.8410,-0.055,1.136,0.001,1.137
2025-11-18 20:21:47.8510,-0.056,1.196,-0.071,1.199
2025-11-18 20:21:47.8620,-0.124,1.258,-0.125,1.27
2025-11-18 20:21:47.8720,-0.17,1.297,-0.144,1.316
2025-11-18 20:21:47.8820,-0.151,1.294,-0.066,1.304
2025-11-18 20:21:47.8970,-0.163,1.229,-0.041,1.24
2025-11-18 20:21:47.9020,-0.182,1.14,-0.125,1.161
2025-11-18 20:21:47.9250,-0.044,0.991,-0.113,0.998
2025-11-18 20:21:47.9250,-0.044,0.991,-0.113,0.998
2025-11-18 20:21:47.9320,-0.087,0.949,-0.019,0.953
2025-11-18 20:21:47.9420,-0.125,0.913,0.035,0.922
2025-11-18 20:21:47.9520,-0.09,0.87,0.11,0.882
2025-11-18 20:21:47.9620,-0.052,0.816,0.27,0.861
2025-11-18 20:21:47.9720,-0.05,0.735,0.418,0.847
2025-11-18 20:21:47.9820,-0.04,0.69,0.388,0.793
2025-11-18 20:21:47.9970,0.086,0.68,0.358,0.773
2025-11-18 20:21:48.0030,0.213,0.635,0.433,0.798
2025-11-18 20:21:48.0280,0.299,0.534,0.516,0.801
2025-11-18 20:21:48.0280,0.299,0.534,0.516,0.801
2025-11-18 20:21:48.0320,0.321,0.49,0.551,0.804
2025-11-18 20:21:48.0420,0.4,0.448,0.603,0.851
2025-11-18 20:21:48.0520,0.449,0.452,0.677,0.93
2025-11-18 20:21:48.0630,0.165,0.652,0.737,0.998
2025-11-18 20:21:48.0730,-0.265,0.624,0.881,1.112
2025-11-18 20:21:48.0830,-0.728,0.701,1.223,1.587
2025-11-18 20:21:48.0960,-1.292,1.143,0.205,1.737
2025-11-18 20:21:48.1030,-1.029,1.917,-1.478,2.63
2025-11-18 20:21:48.1270,0.274,2.386,-0.298,2.42
2025-11-18 20:21:48.1270,0.274,2.386,-0.298,2.42
2025-11-18 20:21:48.1330,0.028,1.467,0.21,1.482
2025-11-18 20:21:48.1430,-0.084,0.791,0.525,0.953
